id,anchor,target,context,score
d54182aef98336df,turbine machine,transmission means,B64,0.25
9c5f28a9953e1f73,turbine machine,turbine,B64,0.5
a1738484c768f2ff,turbine machine,turbine apparatus,B64,0.75
35cd92707740ae49,turbine machine,turbine blades,B64,0.5
82bb200c591e0b83,turbine machine,turbine engine,B64,0.5
4578e9ca994430fb,turbine machine,turbine engine system,B64,0.5
00d508f48bd09686,turbine machine,turbine engines,B64,0.5
9c222b6283cc16e7,turbine machine,turbine grey quartz,B64,0
b33e2dbe92882d52,turbine machine,turbine machine,B64,1
be23872388e2ffac,turbine machine,turbine machinery,B64,0.75
94695407c72efc35,turbine machine,turbine programming,B64,0
2f95eb8ab4420d50,turbine machine,turbine propulsion engine,B64,0.5
83131e0eeb7f1449,turbine machine,turbine propulsion system,B64,0.5
35a7f5238098272f,turbine machine,vertical non bladdered fuel tank,B64,0.25
fb01639138738030,turbine machine,bearing,F01,0.25
4acfd8dcaf3160b7,turbine machine,compressor,F01,0.25
9361bbca5c75d83a,turbine machine,engine arrangement,F01,0.5
6c6135c785d4991d,turbine machine,engine assembly,F01,0.5
b06a36c361df037f,turbine machine,fluid compressor,F01,0.25
9c56d70b5c222c72,turbine machine,fluid machine,F01,0.25
163cf044dbe8c33a,turbine machine,gas compressor,F01,0.25
a744f7b5238f5062,turbine machine,gas machine,F01,0.25
e7bcf4a9a4d05d65,turbine machine,generator,F01,0.5
c0f4065c626ead97,turbine machine,generator engine,F01,0.5
4ae63f90819e6da7,turbine machine,machine,F01,0.5
8e17bcb44991e778,turbine machine,power engine,F01,0.5
8e2ef0a4c4b3f8da,turbine machine,power installation,F01,0.5
76218f396103ad7e,turbine machine,turbine,F01,0.5
d43bad90974db11c,turbine machine,turbine arrangement,F01,0.75
defd4bfaa30d51d5,turbine machine,turbine assembly,F01,0.5
4995caedf185f483,turbine machine,turbine engine,F01,0.75
238ce7f49c1c9c0c,turbine machine,turbine engine arrangement,F01,0.5
6e3ccd50dbfded61,turbine machine,turbine engine assembly,F01,0.5
16cd8a2638653533,turbine machine,turbine engine system,F01,0.5
9aca40bd39c7fca8,turbine machine,turbine installation,F01,0.5
24d57d87b430dfdc,turbine machine,turbine starter assembly,F01,0.5
682e88bdc7ed542a,turbine machine,turbine starter system,F01,0.5
d1951b279e8ad2ba,turbine machine,type designed,F01,0.25
d6f49ecb0acaa375,turbine machine,assembly,F03,0.25
89cf0925a191f721,turbine machine,axial gas turbine,F03,0.5
a50eb8a1c5f04f51,turbine machine,axialflow,F03,0.25
754b8956de1c8d11,turbine machine,entire cone,F03,0.25
28b8386ebae7160d,turbine machine,fluid flow engine,F03,0.5
c7b4020ef2087153,turbine machine,fluid power generator,F03,0.5
e272998aaa984087,turbine machine,gas engine,F03,0.75
f45628522e468a2c,turbine machine,gas turbine,F03,0.75
307eb9a55455fec5,turbine machine,helicopter,F03,0.5
334795853ff439be,turbine machine,ice cream cone,F03,0
7638d06f8e0c176a,turbine machine,machine gun,F03,0
14222e00087c7d83,turbine machine,machine language,F03,0
262b0036feead4d7,turbine machine,machine learning,F03,0
03c35cd25c60ed70,turbine machine,multi stage rotor,F03,0.25
086fb8b98ba531fe,turbine machine,nose,F03,0
c9a7885d09a24d67,turbine machine,nose assembly,F03,0.25
e53352dddf90904d,turbine machine,nose cone,F03,0.25
664b0fb26b9f05f6,turbine machine,nose cone assembly,F03,0.25
25e4049690115e4f,turbine machine,nose pin,F03,0
31fa293447e78f63,turbine machine,power,F03,0.5
f21a1e7b437f62c7,turbine machine,power bank,F03,0
50e87b569334a5a1,turbine machine,power turbine,F03,0.5
b43eb7cc80a1272c,turbine machine,pump,F03,0.5
a224fb6b6d401e4c,turbine machine,radial flow compressor,F03,0.25
0335d58708d980ed,turbine machine,radial flow turbine,F03,0.5
d079e58cb5bd87d8,turbine machine,turbine,F03,0.5
fd73c0a4118c3c54,turbine machine,variable stator,F03,0.25
39574d3665b2dd87,turbine machine,wind engine,F03,0.75
9d7cf85800bb20e7,turbine machine,wind turbine,F03,0.75
304ddb93a16ef41e,type parameter,address,G06,0.25
6502eb036c802602,type parameter,addressed,G06,0.25
0b269d03e0e10e67,type parameter,associated parameter,G06,0.5
d1015e1393ba5946,type parameter,attribution type,G06,0.75
b6d7a50f59e5ba8b,type parameter,computer types,G06,0
e4645b6ba41cd7e3,type parameter,configuration parameter,G06,0.5
124ba6835407d3c5,type parameter,data type parameter,G06,0.5
20edf0d4e0d45222,type parameter,decimal number,G06,0.25
a842474ba53a5abd,type parameter,digits,G06,0.25
559eefc19c0d364f,type parameter,geometry,G06,0.25
edf9efaba3724659,type parameter,geometry parameter,G06,0.5
39fc296dc4582c0e,type parameter,geometry parameters,G06,0.5
38c2db9a0dc07ef9,type parameter,header,G06,0.25
78a5f61cab59ae95,type parameter,identification,G06,0.5
7aff86ae5597d92c,type parameter,identification identifier,G06,0.5
8ad041b03285d622,type parameter,identification value,G06,0.5
dbe0c1c681e14c46,type parameter,identifier,G06,0.25
0964b7383ca4a019,type parameter,identifier value,G06,0.5
35cd1fccce2b5d43,type parameter,identifiers in c language,G06,0
caeddd8630e20c4b,type parameter,kind of parameter,G06,0.75
20e1bff83c1f0d67,type parameter,parameter,G06,0.5
2aaede06a43c150e,type parameter,parameter list,G06,0.25
f889a7a0b831d529,type parameter,parameter type,G06,0.5
51a64ef58b07f1d1,type parameter,pins,G06,0.5
bb8f4a04f906f9bc,type parameter,shape parameter,G06,0.5
89f3903c3a565347,type parameter,type,G06,0.5
45c6dd418644cb6b,type parameter,type c charger,G06,0
fa414c0eb6958a91,type parameter,type record,G06,0
f6e9117d0bd7f7ab,type parameter,type specifier,G06,0.5
f695e23ddc898152,type parameter,types of soil,G06,0
3e1353e3d73ade40,type parameter,variable name,G06,0.5
3cb448d8226710f7,type parameter,variable parameter,G06,0.25
b11494361d91429c,type parameter,water parameters,G06,0
5c5ae8e45626c5ed,type parameter,associated parameter,H04,0.5
e6096d22211a7e4b,type parameter,attribution type,H04,0.75
0cc22702a9caec06,type parameter,configuration parameter,H04,0.5
3e8aa567e008000d,type parameter,control information,H04,0.5
9cf81c274a0551a1,type parameter,control message,H04,0.25
23ed6e32e1588c92,type parameter,data type parameter,H04,0.5
fa6672d21748b740,type parameter,generic label,H04,0.75
123e459c4f2c80a2,type parameter,group of parameters,H04,0.25
030e5ba52e864838,type parameter,identifier,H04,0.5
883ba14c72ec30ed,type parameter,indication,H04,0.25
f9f574ca53c7d765,type parameter,indication field,H04,0.5
a599c2933f275372,type parameter,indication information,H04,0.5
148046b70f4779f5,type parameter,indicator,H04,0.25
689fb167aecc8047,type parameter,information,H04,0.25
27e8366b53d5a775,type parameter,instance type,H04,0.75
cda88bddddaa9a2b,type parameter,message,H04,0.25
370dd286d667033c,type parameter,normal,H04,0
f45ebf5358d4a6e8,type parameter,normal data,H04,0.25
e9288d1ffe59df51,type parameter,normal reflection,H04,0
c96b59d396f23d17,type parameter,normals,H04,0
d3c14ba2033cea01,type parameter,operating parameters,H04,0.25
dabd80b715966d76,type parameter,parameter list,H04,0.25
ce3e81c4dfd6718b,type parameter,parameter tag,H04,0.25
ca4aa26b4fa00d12,type parameter,parameter type,H04,1
6cbf9a101ee04f6e,type parameter,placeholder for a type,H04,0.75
a3cc2de3511bb310,type parameter,quantization parameter,H04,0.25
1b756abbf372bd77,type parameter,reflection,H04,0
1fc5825900208179,type parameter,restricted access further,H04,0
241666f3133fa88d,type parameter,restricted access window,H04,0.25
d10aa81e4ebe5c1a,type parameter,restricted information further,H04,0.25
ce828ac9a3c652b9,type parameter,restricted information window,H04,0.25
ff9564af9555e1a0,type parameter,subsequent access further,H04,0.25
c9e2cf2d702d0a07,type parameter,subsequent access window,H04,0.25
6acdc94151f64d55,type parameter,type,H04,0.25
fd8fa62fcf004da8,type parameter,type argument,H04,0.5
4fbb199b6ee5db96,type parameter,type identifier,H04,0.5
d432355cdab522ad,type parameter,type of clothing,H04,0
6bb47b78482b2e7e,type parameter,type of food,H04,0
94685c492cd4503c,type parameter,type of games,H04,0
7df7e4fb7cdfdff6,type parameter,type record,H04,0
0b80b8aeae537ed9,type parameter,types of soil,H04,0
766ac72fe47ac61a,type parameter,variable parameter,H04,0.25
cf513f5eaceaab16,type parameter,water parameters,H04,0
a6e12dfda153b827,undulation,average,B31,0.25
b87b7cae9ebff93b,undulation,conveyor type machine,B31,0.25
73aae6d3dc586af8,undulation,envelope making machines,B31,0.25
0094f64a98ef7aa2,undulation,fluctuate,B31,0.75
1b3a71184b9a087e,undulation,heat expandable adhesive,B31,0.25
67a2769ac2f51d2c,undulation,ketones fluctuate,B31,0
b0de03de82f17135,undulation,lateral undulation,B31,0
fb141508fb4209b2,undulation,market fluctuate,B31,0
d225fceeb22a8b8a,undulation,oscillate,B31,0.75
5d0ba97b1d0b6aa3,undulation,packaging machine,B31,0.25
604e3eebc5393f0a,undulation,plastics bag reinforcement,B31,0.25
2fe7202079d39c5f,undulation,smooth movement,B31,0.75
06490b55c440b9f2,undulation,smoothly falling,B31,0.5
1993937b3ad57529,undulation,smoothly rising,B31,0.5
cd209e0b7f9754ef,undulation,stationary,B31,0.25
9c1315fcaf4d3a38,undulation,sway,B31,0.75
9ceaa1f06ffcdc14,undulation,undulating,B31,1
87b56689fdd8cd6c,undulation,undulation,B31,1
5880deed776b75e8,undulation,undulation rope exercises,B31,0
718f1c6953e3942f,undulation,undulatory swimmers,B31,0
4dc407e6d0aa7844,undulation,voltage fluctuate,B31,0
cdce3f5e600790c1,undulation,action of moving smooth,B65,0.75
20538262395190c1,undulation,blood movement in heart,B65,0
08564bed71d6c311,undulation,cutter,B65,0.25
41badbe877ff3bd3,undulation,flexible bag,B65,0.25
2f3a2ca3b0ce211b,undulation,fluctuate,B65,0.75
0ac32d0f6d1bec78,undulation,pulley,B65,0.25
bed6dbd76cfc9522,undulation,smooth bone,B65,0
6bdc119ca428c016,undulation,smooth muscle,B65,0
611f76212b948e00,undulation,smooth skin,B65,0
532d3d88c1dd2840,undulation,stationary,B65,0.25
9b4dd179e034b861,undulation,swing,B65,0.75
08eeb9a85f7b0630,undulation,swing trading,B65,0
cc6ecfd5a8562057,undulation,tension device,B65,0.25
ec2f6714dcfe79a3,undulation,undulating,B65,1
0b218cee6e3d19fa,undulation,undulation,B65,1
9814f3f3a1c0caf0,undulation,undulations,B65,1
4ff2c4d306a9ad9d,undulation,undulatory locomotion,B65,0.75
a672567b8c542430,undulation,vibrate,B65,0.75
cde2057fe44e80c5,undulation,voltage fluctuate,B65,0
3e7133ba966e9853,undulation,wave like movement pattern,B65,0.75
8330ecf5ade4e52e,undulation,weight,B65,0.25
5bc1171672aff817,undulation,winding machines,B65,0.25
94a6dd0bfb771ae8,undulation,absolute deviation,H03,0.5
650c45df278d8feb,undulation,absolute value,H03,0.5
3c95b6d0a8f34510,undulation,attenuation deviation,H03,0.25
8b40b02e79c01ab0,undulation,attenuation value,H03,0.5
bbc93265af9aff02,undulation,error,H03,0.25
dce5789c072d9860,undulation,inclination,H03,0.5
30c9d0f06532e9d1,undulation,pulse,H03,0.25
483a814f174b1c69,undulation,pulses,H03,0.25
0540c2b2033476a6,undulation,signals,H03,0.25
45b40a74512bdd7e,unit inlet,auxiliary power unit inlet,B01,0.5
349bd8aa2f9b2a74,unit inlet,circulation duct,B01,0.5
d894a5c118aea2bb,unit inlet,desalination,B01,0.25
fdab0e566bf91196,unit inlet,diffuser unit inlet,B01,0.5
144869b9314fd2ad,unit inlet,extraction pipeline,B01,0.5
5ffec392de664634,unit inlet,feed,B01,0.5
00f0b786d6fe4449,unit inlet,flow inlet,B01,0.5
47b7130793171b46,unit inlet,flow of inlet,B01,0.5
ab94ef16d91567f6,unit inlet,inlet,B01,0.5
e4958d04db038845,unit inlet,interval notation,B01,0
2569809875650a7c,unit inlet,joint inlet,B01,0.5
4d12dcd97e1a9203,unit inlet,main flow inlet,B01,0.5
0e6a7818501d3a0b,unit inlet,manifold,B01,0.25
2ceba38778c9affe,unit inlet,measuring unit,B01,0
77d55e3f50226197,unit inlet,membrane unit inlet,B01,0.5
fea2b4c94f40d7e8,unit inlet,outlet,B01,0.25
ae496ae598a6ca85,unit inlet,power unit,B01,0
ec5d55d235f48aaf,unit inlet,purifier,B01,0.25
76d62e8440eb92f5,unit inlet,region flow inlet,B01,0.25
82d99b4a59ce632d,unit inlet,region of inlet,B01,0.25
b6d8c67cfe8deb2c,unit inlet,separator,B01,0.25
cec25af9768c73db,unit inlet,solution inlet,B01,0.5
9634c147043f404a,unit inlet,solution processing,B01,0.25
599b382a1bc0878f,unit inlet,unit,B01,0.25
e1fac9f97a33e70d,unit inlet,unit circle,B01,0
43c8834007520fc4,unit inlet,unit inlet duct,B01,0.5
b1c3e1ad4b1d2d80,unit inlet,unit outlet,B01,0.25
04ff42bdba4cfc91,unit inlet,unity logo,B01,0
df4c1d42e1849a02,unit inlet,watt,B01,0
5bfc306407b9cdc5,unit inlet,blower,E01,0.25
68f61cad709563f5,unit inlet,control unit,E01,0.25
ef624029ced3e0ee,unit inlet,drain valve,E01,0.5
ebe663d1b8c24ed5,unit inlet,inlet,E01,0.5
e63ba8ef139b45da,unit inlet,inlet unit,E01,0.75
6320f49af3f747bd,unit inlet,opening,E01,0.25
c309d81f05939318,unit inlet,outlet,E01,0.25
a12d8b438e524db8,unit inlet,vacuum valve,E01,0.25
9de92b17fbfcb864,unit inlet,valve,E01,0.5
1cd330a683503527,unit inlet,water inlet,E01,0.5
dcce2cf585e32ff1,unit inlet,assembly,F16,0.25
701efb0c024a0e79,unit inlet,blood unit,F16,0
56ec5453e89eee85,unit inlet,chamber,F16,0.25
885c11f5aa32085f,unit inlet,diastolic blood pressure unit,F16,0
59bc04ae58cecda5,unit inlet,grip zone of fibre plastics,F16,0.25
4d4009f8aeeed190,unit inlet,inlet,F16,0.5
ed541f0cfeb63ef6,unit inlet,inlet unit,F16,0.75
0c9328aa34380a94,unit inlet,inlet valve,F16,0.5
3934938e5c6c9288,unit inlet,inlets,F16,0.25
d33327c958bba75e,unit inlet,interior angles,F16,0
c162f565b24e2041,unit inlet,main flow inlet,F16,0.5
6d37580275e48e40,unit inlet,nozzle,F16,0.25
a31aef19be4c56e0,unit inlet,pilot piston means,F16,0.25
8b94f01a9827fc77,unit inlet,pilot piston unit,F16,0.25
6a7d83f96523c06e,unit inlet,pilot valve unit,F16,0.25
7c407ce907a435e1,unit inlet,port,F16,0.25
5f789c1110a0b122,unit inlet,port occurs,F16,0.25
4009c107eac77159,unit inlet,ports,F16,0.25
feebd988967d8029,unit inlet,ports occurs,F16,0.25
82f57988eae55499,unit inlet,propeller shaft,F16,0.25
b2fd5698dc3c6e1d,unit inlet,underground drains,F16,0.25
f658a2b255af1a39,unit inlet,unit,F16,0.25
fd08184629cb5cc6,unit inlet,unit conduit,F16,0.75
8352594a8bec97e7,unit inlet,unit digit,F16,0
23d2824a21b4f3db,unit inlet,unit inlet,F16,1
cb7d473207672a5a,unit inlet,unit inlet duct,F16,0.5
5d86c614752b9ef0,unit inlet,unit inlet temperature,F16,0.5
08f9ba92f7b057fe,unit inlet,unit inlet valve,F16,0.5
b0f2e34380e09835,unit inlet,unit of blood sugar,F16,0
ea5487953b5e1f12,unit inlet,unit openings,F16,0.5
6d051c88aa9ecefd,unit inlet,unit outlet,F16,0.25
226f5a6ad5860489,unit inlet,unit scale,F16,0
47d8196f36ed9cdb,update test cases,automated test scripts,G06,0.5
84d324995fa16081,update test cases,coverage data,G06,0.25
b602ac841e7e4345,update test cases,generate test cases,G06,0.5
87828141f7aed925,update test cases,generating test cases,G06,0.75
aa28a37b55a4a00f,update test cases,login page,G06,0.25
a97d2ecb69105487,update test cases,new idea,G06,0
c928f77c579ecaf8,update test cases,new test cases,G06,0.5
5fb701932b6dbced,update test cases,outdated test cases,G06,0.25
1abdb8fad5946c11,update test cases,possible test cases,G06,0.5
443027b4f1920ce3,update test cases,regression test cases,G06,0.5
c49671170a90c2d3,update test cases,scripts writer,G06,0
c1222fe400bfceab,update test cases,software,G06,0.25
df95efc544b77094,update test cases,test cases,G06,0.5
e2f32b20cbe5b616,update test cases,test match,G06,0
cfc2e1aca204244d,update test cases,test scenario improvement,G06,0.5
6e61dbb7214ed8bf,update test cases,test script,G06,0.5
79d42f93f678edbc,update test cases,update cases,G06,0.5
a7917d4b83e1b92a,update test cases,update test parameters,G06,0.75
b29414b84c92ece8,update test cases,upgrade test case,G06,0.75
4a21f9f9b716b38d,upper clamp arm,clamp arm,A01,0.5
3b12b4da1b9754b8,upper clamp arm,clamp support arm,A01,0.5
cbd4ca174b4fd351,upper clamp arm,front of the frame,A01,0.5
aa49a11eff150ddb,upper clamp arm,lower clamp arm,A01,0.5
b369896f51650d7c,upper clamp arm,upper clamp arms,A01,1
eef721abaf50fbfe,upper clamp arm,upper clamping arm,A01,1
7df0bbfbcd5c54a1,upper clamp arm,anvil,A61,0.25
9d0ca9b70070a781,upper clamp arm,arm,A61,0.5
90b4143493a2f896,upper clamp arm,arm chair,A61,0
e51325541106ad5f,upper clamp arm,arm clamp,A61,0.5
02c194d3b6072d4c,upper clamp arm,clamp arm,A61,0.5
8148382bf6dafe2d,upper clamp arm,clamp meter,A61,0
247a96a2ad9c5916,upper clamp arm,clamp support arm,A61,0.5
7b021217e823b3f7,upper clamp arm,clamp to arm,A61,0.5
0c26230a05adb95f,upper clamp arm,electrical effector,A61,0
7d1f557c882c9213,upper clamp arm,electrical sensor,A61,0.25
f39847c8c4ae6119,upper clamp arm,electrode,A61,0
ba573bca0996a1fd,upper clamp arm,end effector,A61,0
c057aecbba832387,upper clamp arm,end visual,A61,0
146381b2f835d451,upper clamp arm,frame,A61,0.25
90b42d6189c07a01,upper clamp arm,mechanical component,A61,0.25
e5906257d20523f7,upper clamp arm,mechanical movement,A61,0.25
8f815cb9f23d2dbc,upper clamp arm,mechanical part,A61,0.25
55be022deccfcaa5,upper clamp arm,member,A61,0.25
5eb0ea9887d63a8a,upper clamp arm,muscle,A61,0.25
0beb93137e338c30,upper clamp arm,optical effector,A61,0
10a0ef54074b4fb6,upper clamp arm,optical sensor,A61,0
54705d7d2a5883ad,upper clamp arm,top clamp arm,A61,0.75
c4d56815548bda31,upper clamp arm,top clamp member,A61,0.75
8053b8318a20091e,upper clamp arm,ultrasonic effector,A61,0.25
f15e12235cc8c92a,upper clamp arm,ultrasonic visual,A61,0
9ab6299148079d00,upper clamp arm,upper arm,A61,0.5
a7646d747f6b7fce,upper clamp arm,upper bone,A61,0
b8f338b672550070,upper clamp arm,upper clamp,A61,0.5
2538136d2bd1dee8,upper clamp arm,upper clamp bar,A61,0.5
365fa1c93b392ae7,upper clamp arm,upper clamp extension,A61,0.5
8aff5764a0f622c7,upper clamp arm,upper clamp link,A61,0.5
2e522eccbdf50367,upper clamp arm,upper clamp member,A61,0.75
3cbe78e337d5fbf9,upper clamp arm,upper clamp rod,A61,0.5
cafe095873bc5c05,upper clamp arm,upper clamp section,A61,0.75
1b443def793beb6e,upper clamp arm,upper house,A61,0
5d95ecf070d1239f,upper clamp arm,upper layer,A61,0
4c4bdc76d7711ab3,upper clamp arm,upper room,A61,0
dd8edf62cb909729,upper clamp arm,arm,F16,0.25
cc4faa70f89f395f,upper clamp arm,arm brace,F16,0
37eea11df984e489,upper clamp arm,arm clamp,F16,0.5
fc54a53721c9b8f7,upper clamp arm,arm muscles,F16,0
9b3da8936411f241,upper clamp arm,arm syndrome,F16,0
fe7f03a03d33360b,upper clamp arm,chain tensioning bracket,F16,0.25
e0bb5ef87e336661,upper clamp arm,clamp arm,F16,0.5
d9710e4e3a9c0ca5,upper clamp arm,clamp system,F16,0.5
764e5461fe0ef11c,upper clamp arm,clamp to arm,F16,0.5
89afbf22fcda5a1e,upper clamp arm,clamping mechanism,F16,0.5
a3e4269c24fdccdd,upper clamp arm,hinge member,F16,0.25
31e00316727c4f5a,upper clamp arm,joint mechanism,F16,0.5
5ed3080a12903806,upper clamp arm,joint member,F16,0.5
adac41ba1fde2d54,upper clamp arm,lower clamp arm,F16,0.25
2239d92fdbd492cc,upper clamp arm,radial chain oscillation,F16,0.25
f81a0278b82eb852,upper clamp arm,sample cheque,F16,0
f75f0c9a01ee780a,upper clamp arm,side of upper clamp arm,F16,0.5
6b1e4554c3d60c29,upper clamp arm,swing arm,F16,0.25
7ab106626da7adaf,upper clamp arm,top clamp arm,F16,0.75
d23e4ab32c8e61b5,upper clamp arm,top clamp arms,F16,0.75
d836d3613616e81a,upper clamp arm,top clamping arm,F16,0.75
0528c01d7bfd766e,upper clamp arm,top side clamping arms,F16,0.75
b50ce1ddd816ac3a,upper clamp arm,top upper clamp arm,F16,0.5
7557f88d6f0bc78f,upper clamp arm,upper arm,F16,0.5
93b73958ddfb8a0a,upper clamp arm,upper arm muscles,F16,0
914c3112ad9cc304,upper clamp arm,upper clamp,F16,0.5
ad08674ae3d6b16b,upper clamp arm,upper clamp arm,F16,1
200ffcaf8e662f19,upper clamp arm,upper clamp arms,F16,1
04dbb52800afd2c7,upper clamp arm,upper clamping arm,F16,1
7f794cd0309d88a2,upper clamp arm,upper clamping arms,F16,1
fcf60e15b7fc8f94,upper clamp arm,upper clamping assembly,F16,0.5
7edcadc8455fb5c4,upper clamp arm,upper clamping position,F16,0.5
b893ec291e7497c6,upper clamp arm,upper stomach pain,F16,0
42ea978b8d8a23a0,upper clamp arm,uppermost clamp arm,F16,1
f4d814373985eb27,upper clamp arm,wheel brake cylinder,F16,0.25
e19c7720f332e37f,upper series,higher series,B41,0.75
6c14fdb81a3a0f96,upper series,information recording,B41,0.25
5b5ff0351dd6ae3c,upper series,lower series,B41,0.25
d516ef14ecffe9ec,upper series,over series,B41,0.75
954c78e8ecd9c7ff,upper series,over set,B41,0.75
548d8d182b7f3227,upper series,printing machine,B41,0.25
3f5dfa3b45dd8424,upper series,series circuit,B41,0
a129bb2ae196b1a5,upper series,series connection,B41,0
e56e7d8985866600,upper series,spring,B41,0.25
3871e6cd8949b4da,upper series,stamping action,B41,0.25
e28b222c88be9afe,upper series,top series,B41,0.75
7af416f76635a9d3,upper series,top transfer series,B41,0.5
d0ddcac6073370a8,upper series,topmost series,B41,0.75
449b7e08c644e25b,upper series,under series,B41,0.25
f201af8d6eb15ee4,upper series,upper arrangement,B41,0.75
1a780ca372cacc4d,upper series,upper hand,B41,0
4d50b1a3a3c4d204,upper series,upper left arm pain,B41,0
7f462ac0e58458e6,upper series,upper limbs,B41,0
84a53ff545207d1f,upper series,upper pain in chest,B41,0
3471f2b334e7e33d,upper series,upper sequence,B41,0.75
51838e67826d85a4,upper series,upper series,B41,1
6c31e1b78566c8c3,upper series,upper set,B41,0.75
b2c318f019e28238,upper series,upper system,B41,0.5
de72b804a9f3cf99,upper series,upper transfer series,B41,0.5
aa1047123e6e8a23,upper series,upper transfer set,B41,0.5
c618723d4cf619fb,upper series,uppermost series,B41,0.75
a4ba6e2cf37a3570,upper series,web printing press,B41,0.25
0a7cf350d4979672,upper series,bearing arrangement,B66,0.25
5fee8ecf6c3c6925,upper series,bottom series,B66,0.25
fc0eecc050bd1ed1,upper series,crane winch,B66,0.25
7f0171e684f79d62,upper series,higher series,B66,0.75
b325dd312d394e97,upper series,intermediate series,B66,0.25
438394dd59bc8e7d,upper series,ladder,B66,0.25
72c043182af1ef7c,upper series,lower series,B66,0.25
3bb6a5225dc7ebcd,upper series,pair,B66,0.25
6b6d53d89e19076d,upper series,series,B66,0.5
a2f659ef4e75d580,upper series,series circuit,B66,0
436ac40641b73b2c,upper series,series hacking,B66,0
f88c2d6dba720a9c,upper series,series of upper,B66,0.75
e63fea436185f42e,upper series,top series,B66,0.75
d72247c7c9d0cdf5,upper series,topmost series,B66,0.75
7f64e998fcc22fb3,upper series,underneath series,B66,0.25
7ea9ff1c9dab84ce,upper series,upper abdomen,B66,0
3fc97dfbe046c0d0,upper series,upper middle abdominal pain,B66,0
4d5baea1ea244732,upper series,upper sequence,B66,0.75
aefa86b05c8ec61a,upper series,upper series,B66,1
de19b5bcab180a41,upper series,upper set,B66,0.75
4de51510d004139d,upper series,upper stomach pain,B66,0
c5802bfe4e20f45f,upper series,upper system,B66,0.5
3503b1a5be3b6845,upper series,upper thorax,B66,0
81e13e544c09b406,upper series,uppermost series,B66,0.75
768ad23415129e14,use as cooling fluid,cold cooling fluid,F24,0.5
1523f91a1c1154f5,use as cooling fluid,coolant,F24,0.5
f5767d3fda10993b,use as cooling fluid,coolant fluid,F24,0.5
2fa91d4d9a0c3660,use as cooling fluid,cooling icon,F24,0
c93c0d6979880006,use as cooling fluid,cooling liquid,F24,0.5
a5f180afe0745f67,use as cooling fluid,cooling sheet,F24,0
9f5c34ab901f072f,use as cooling fluid,heat transfer,F24,0.25
fb1b0cca1140553a,use as cooling fluid,heat transfer fluid,F24,0.5
ce67c7961016ede0,use as cooling fluid,medical uses,F24,0
93dd35023494f999,use as cooling fluid,medium rare,F24,0
c3a5b57b0dd39148,use as cooling fluid,reduce temperature,F24,0.25
191ad4b50bc90088,use as cooling fluid,thermal conductor,F24,0.25
4150c9762ff9db5b,use as cooling fluid,thermometer,F24,0
1f7ed69faffc3b5b,use as cooling fluid,use as cooling medium,F24,0.75
99129946c2faeec7,use as cooling fluid,use as heating fluid,F24,0.25
93ca8fd19574b487,use as cooling fluid,user icon,F24,0
f822693fb8055141,use as cooling fluid,using as liquid coolant,F24,0.75
21bd8d274bdaa29b,use as cooling fluid,working fluid,F24,0.5
e78c115bb9f13742,use balance,balance,A63,0.5
279e9af0d7cd5179,use balance,balance in wallet,A63,0
b9ff63d5e204823d,use balance,balance sheet,A63,0
a4bbb843e1895be0,use balance,balance weight,A63,0.5
8109392daabdf96f,use balance,balancing nature,A63,0.5
055adf6e7f547524,use balance,beam balance,A63,0.5
2a911e53de33378d,use balance,beam electron,A63,0
aa01c57db1d6ef97,use balance,beam particle,A63,0
060d45a269c49f4b,use balance,digital balance,A63,0.5
308f5b5e2d20b7ef,use balance,electron,A63,0
6d49683fabde19c1,use balance,electronic balance,A63,0.5
600b6f1589757bda,use balance,fd balance,A63,0
e456dbbd930b7fe1,use balance,fulcrum and load,A63,0.25
a9f82b395d47cdb2,use balance,function balance,A63,0.5
6905bbb59a60820e,use balance,lever class,A63,0.25
731d9af32f4dc9fc,use balance,measure mass,A63,0.25
1ef733f54d6ea9db,use balance,optimal weight,A63,0.25
b3c27233b022e744,use balance,particle,A63,0
94170f8f3b392632,use balance,position purpose balance,A63,0.25
7307e343e6c903e4,use balance,purpose balance,A63,0.5
736359c9d7138f46,use balance,saving account balance,A63,0
8342dba8ec2b2369,use balance,use and throw,A63,0
ec56d027c1604fd9,use balance,use pivoting,A63,0.25
ac506fb6ee0cb761,use balance,uses of water,A63,0
5d0183bf1c33d714,use balance,using balance,A63,1
81f0103e835d2861,use balance,using hinge portion,A63,0.25
e1a765562e075f20,use balance,weighing balance,A63,0.5
e8ee98c9650be84d,use balance,weight balance,A63,0.5
38b95bbcf0673ea9,use in positioning,alignment indicator,G01,0.5
88e5e5ea7a2c8f55,use in positioning,application of positioning,G01,0.5
2260d403f85593fa,use in positioning,assist in positioning,G01,0.75
67c50153193b249f,use in positioning,central axis,G01,0.5
27bc6238be2905d5,use in positioning,crystal structure,G01,0.25
e55f7742610027bd,use in positioning,disoriented silicon face,G01,0.25
7e4d0c5103a0d6a1,use in positioning,insert in positioning hole,G01,0.5
2223bd7fd415d136,use in positioning,international positioning,G01,0.5
3f0f52a1a661271c,use in positioning,map,G01,0.25
fa794c300e892075,use in positioning,orientation sensor,G01,0.5
84090fd206460614,use in positioning,position vector,G01,0
b7675670095f96f0,use in positioning,positioning statement,G01,0
f2ca702f5c6bad38,use in positioning,satellite,G01,0.25
